"date","open","high","low","close","volume"
2014-10-28,353.214996337891,359.984008789062,352.678985595703,357.618011474609,7845880
2014-10-29,357.088989257812,357.8330078125,335.342987060547,335.591003417969,18192700
2014-10-30,335.709014892578,350.912994384766,335.071990966797,345.304992675781,30177900
2014-10-31,345.009002685547,348.045013427734,337.141998291016,338.321014404297,12545400
2014-11-01,338.649993896484,340.528991699219,321.054992675781,325.748992919922,16677200
2014-11-02,326.075012207031,329.049987792969,320.626007080078,325.891998291016,8603620
2014-11-03,325.569000244141,334.002014160156,325.480987548828,327.553985595703,12948500
2014-11-04,327.161010742188,331.766998291016,325.076995849609,330.492004394531,15655500
2014-11-05,330.683013916016,343.368988037109,330.683013916016,339.485992431641,19817200
2014-11-06,339.4580078125,352.966003417969,338.424011230469,349.290008544922,18797000
2014-11-07,349.817993164062,352.731994628906,341.776000976562,342.415008544922,16834200
2014-11-08,342.153991699219,347.032012939453,342.153991699219,345.488006591797,8535470
2014-11-09,345.376007080078,363.626007080078,344.255004882812,363.264007568359,24205600
2014-11-10,362.265014648438,374.816009521484,357.561004638672,366.924011230469,30450100
2014-11-11,365.856994628906,371.309997558594,363.734985351562,367.695007324219,15838900
2014-11-12,367.984985351562,429.717987060547,367.984985351562,423.561004638672,45783200
2014-11-13,427.273010253906,457.092987060547,401.122985839844,420.734985351562,58945000
2014-11-14,418.4169921875,419.252014160156,384.789001464844,397.817993164062,29589200
2014-11-15,399.649993896484,405.528015136719,371.007995605469,376.132995605469,15727500
2014-11-16,374.730010986328,390.799011230469,374.601989746094,387.881988525391,11905600
2014-11-17,388.348999023438,410.199005126953,377.502014160156,387.407989501953,41518800
2014-11-18,387.785003662109,392.402008056641,371.117004394531,375.197998046875,32222500
2014-11-19,373.89599609375,386.480987548828,373.89599609375,380.554992675781,18931800
2014-11-20,380.307006835938,382.024993896484,356.781005859375,357.839996337891,25233200
2014-11-21,357.878997802734,357.878997802734,344.111999511719,350.847991943359,29850100
2014-11-22,351.60400390625,364.841003417969,350.877990722656,352.920013427734,15273000
2014-11-23,353.174987792969,370.845001220703,353.174987792969,367.572998046875,15151600
2014-11-24,366.947998046875,387.209014892578,366.669006347656,376.901000976562,30930100
2014-11-25,376.885986328125,394.700988769531,374.783996582031,375.347991943359,25442200
2014-11-26,376.019012451172,377.697998046875,365.816009521484,368.369995117188,18601700
2014-11-27,370.502014160156,373.992004394531,368.282012939453,369.670013427734,8748030
2014-11-28,369.373992919922,382.838012695312,358.454986572266,376.446990966797,22946500
2014-11-29,376.152008056641,387.601013183594,372.144989013672,375.490997314453,15375600
2014-11-30,375.510009765625,382.527008056641,373.308990478516,378.046997070312,9194440
2014-12-01,378.248992919922,383.661987304688,376.669006347656,379.244995117188,11763000
2014-12-02,379.25,384.037994384766,377.863006591797,381.315002441406,12364100
2014-12-03,381.721984863281,383.026000976562,374.346008300781,375.010009765625,13340100
2014-12-04,375.717987060547,378.654998779297,367.759002685547,369.60400390625,14529600
2014-12-05,369.441986083984,379.191986083984,365.756011962891,376.85400390625,15181800
2014-12-06,376.756988525391,378.447998046875,370.945007324219,374.785003662109,7009320
2014-12-07,374.835998535156,376.2919921875,373.274993896484,375.095001220703,6491650
2014-12-08,374.964996337891,376.028991699219,361.885986328125,361.908996582031,18898700
2014-12-09,361.894989013672,363.066986083984,344.950988769531,352.218994140625,32915500
2014-12-10,352.204986572266,352.384002685547,346.364990234375,346.364990234375,16427700
2014-12-11,344.339996337891,361.356994628906,338.763000488281,350.506011962891,32431300
2014-12-12,350.8330078125,352.983001708984,349.290985107422,352.5419921875,16989800
2014-12-13,352.381011962891,352.381011962891,346.588012695312,347.376007080078,11675900
2014-12-14,346.726989746094,353.316009521484,345.417999267578,351.631988525391,12415200
2014-12-15,351.360992431641,351.815002441406,344.933990478516,345.345001220703,17264200
2014-12-16,345.673004150391,345.859008789062,327.06201171875,327.06201171875,30864900
2014-12-17,326.855010986328,333.954010009766,315.152008056641,319.776000976562,37567900
2014-12-18,319.785003662109,323.709014892578,304.231994628906,311.39599609375,39173000
2014-12-19,311.178985595703,318.532989501953,306.769012451172,317.842987060547,23823100
2014-12-20,317.618988037109,330.325012207031,316.044006347656,329.955993652344,20856700
2014-12-21,329.542999267578,329.628997802734,318.903015136719,320.842987060547,15207600
2014-12-22,321.067993164062,334.117004394531,320.424987792969,331.885986328125,22315100
2014-12-23,332.016998291016,336.286987304688,329.601989746094,334.571990966797,16574200
2014-12-24,334.385009765625,334.740997314453,321.356994628906,322.533996582031,15092300
2014-12-25,322.286010742188,322.670013427734,316.9580078125,319.007995605469,9883640
2014-12-26,319.152008056641,331.424011230469,316.627014160156,327.924011230469,16410500
2014-12-27,327.5830078125,328.911010742188,312.630004882812,315.863006591797,15185200
2014-12-28,316.160003662109,320.028015136719,311.078002929688,317.239013671875,11676600
2014-12-29,317.700988769531,320.266998291016,312.307006835938,312.670013427734,12302500
2014-12-30,312.718994140625,314.808990478516,309.372985839844,310.736999511719,12528300
2014-12-31,310.914001464844,320.192993164062,310.210998535156,320.192993164062,13942900
2015-01-01,320.434997558594,320.434997558594,314.002990722656,314.248992919922,8036550
2015-01-02,314.079010009766,315.838989257812,313.565002441406,315.032012939453,7860650
2015-01-03,314.846008300781,315.149993896484,281.082000732422,281.082000732422,33054400
2015-01-04,281.14599609375,287.230010986328,257.611999511719,264.195007324219,55629100
2015-01-05,265.084014892578,278.341003417969,265.084014892578,274.473999023438,43962800
2015-01-06,274.610992431641,287.553009033203,272.696014404297,286.188995361328,23245700
2015-01-07,286.076995849609,298.753997802734,283.079010009766,294.337005615234,24866800
2015-01-08,294.135009765625,294.135009765625,282.174987792969,283.348999023438,19982500
2015-01-09,282.382995605469,291.114013671875,280.532989501953,290.407989501953,18718600
2015-01-10,287.303009033203,288.127014160156,273.966003417969,274.795989990234,15264300
2015-01-11,274.608001708984,279.638000488281,265.039001464844,265.660003662109,18200800
2015-01-12,266.14599609375,272.203002929688,265.200012207031,267.795989990234,18880300
2015-01-13,267.394012451172,268.277008056641,219.906005859375,225.860992431641,72843904
2015-01-14,223.893997192383,223.893997192383,171.509994506836,178.102996826172,97638704
2015-01-15,176.897003173828,229.067001342773,176.897003173828,209.843994140625,81773504
2015-01-16,209.070007324219,221.591003417969,199.77099609375,208.09700012207,38421000
2015-01-17,207.833999633789,211.731002807617,194.875,199.259994506836,23469700
2015-01-18,200.050003051758,218.695007324219,194.505996704102,210.339004516602,30085100
2015-01-19,211.470993041992,216.727996826172,207.317993164062,214.860992431641,18658300
2015-01-20,212.906997680664,215.240997314453,205.15299987793,211.315002441406,24051100
2015-01-21,211.378005981445,227.787994384766,211.212005615234,226.897003173828,29924600
2015-01-22,227.322006225586,237.018997192383,226.434005737305,233.406005859375,33544600
2015-01-23,233.516998291016,234.845001220703,225.195999145508,232.878997802734,24621700
2015-01-24,232.699996948242,248.210006713867,230.022003173828,247.84700012207,24782500
2015-01-25,247.352005004883,255.074005126953,243.889999389648,253.718002319336,33582700
2015-01-26,254.078994750977,309.384002685547,254.078994750977,273.472991943359,106794000
2015-01-27,273.1669921875,275.480010986328,250.65299987793,263.475006103516,44399000
2015-01-28,263.351013183594,266.535003662109,227.046005249023,233.914993286133,44352200
2015-01-29,233.348007202148,238.705993652344,220.712005615234,233.513000488281,32213400
2015-01-30,232.772003173828,242.850997924805,225.839004516602,226.425003051758,26605200
2015-01-31,226.440994262695,233.503997802734,216.309005737305,217.464004516602,23348200
2015-02-01,216.867004394531,231.574005126953,212.014999389648,226.97200012207,29128500
2015-02-02,226.490997314453,242.175003051758,222.658996582031,238.22900390625,30612100
2015-02-03,237.453994750977,245.957000732422,224.483001708984,227.268005371094,40783700
2015-02-04,227.511001586914,230.057998657227,221.113006591797,226.852996826172,26594300
2015-02-05,227.664993286133,239.404998779297,214.725006103516,217.110992431641,22516400
2015-02-06,216.923004150391,230.509994506836,216.231994628906,222.266006469727,24435300
2015-02-07,222.632995605469,230.29899597168,222.606994628906,227.753997802734,21604200
2015-02-08,227.692993164062,229.438003540039,221.076995849609,223.412002563477,17145200
2015-02-09,223.389007568359,223.977005004883,217.018997192383,220.110000610352,27791300
2015-02-10,220.281997680664,221.807006835938,215.332000732422,219.839004516602,21115100
2015-02-11,219.731994628906,223.406005859375,218.074005126953,219.184997558594,17201900
2015-02-12,219.207992553711,222.199005126953,217.613998413086,221.764007568359,15206200
2015-02-13,221.968994140625,240.259002685547,221.261993408203,235.427001953125,42744400
2015-02-14,235.52799987793,259.808013916016,235.52799987793,257.321014404297,49732500
2015-02-15,257.506988525391,265.610992431641,227.684005737305,234.824996948242,56552400
2015-02-16,234.824996948242,239.52099609375,229.022003173828,233.843002319336,28153700
2015-02-17,233.421997070312,245.774993896484,232.313995361328,243.610000610352,27363100
2015-02-18,243.779998779297,244.251007080078,232.339996337891,236.32600402832,25200800
2015-02-19,236.410003662109,242.671997070312,235.591995239258,240.283004760742,18270500
2015-02-20,240.251007080078,247.100997924805,239.29899597168,243.779006958008,23876700
2015-02-21,243.751998901367,255.320007324219,243.184005737305,244.533996582031,12284200
2015-02-22,244.544006347656,246.391998291016,233.850997924805,235.977005004883,19527000
2015-02-23,235.994995117188,240.108993530273,232.421005249023,238.891998291016,16400000
2015-02-24,238.998001098633,239.901000976562,236.401992797852,238.735000610352,14200400
2015-02-25,238.889999389648,239.339996337891,235.529998779297,237.470001220703,11496200
2015-02-26,237.337005615234,237.710006713867,234.25700378418,236.425994873047,13619400
2015-02-27,236.436004638672,256.653015136719,236.436004638672,253.828002929688,44013900
2015-02-28,253.520004272461,254.692001342773,249.47900390625,254.263000488281,13949300
2015-03-01,254.283004760742,261.660003662109,245.932998657227,260.201995849609,25213700
2015-03-02,260.356994628906,276.300994873047,258.31298828125,275.670013427734,40465700
2015-03-03,275.045989990234,285.795989990234,268.161010742188,281.701995849609,50461300
2015-03-04,281.989990234375,284.225006103516,268.126007080078,273.092010498047,41383000
2015-03-05,272.739013671875,281.6669921875,264.769012451172,276.178009033203,41302400
2015-03-06,275.600006103516,277.608001708984,270.015014648438,272.722991943359,28918900
2015-03-07,272.294006347656,277.85400390625,270.132995605469,276.260986328125,17825900
2015-03-08,276.433013916016,277.858001708984,272.565002441406,274.35400390625,22067900
2015-03-09,274.81201171875,292.700988769531,273.893005371094,289.606994628906,59178200
2015-03-10,289.861999511719,300.044006347656,289.743011474609,291.760009765625,67770800
2015-03-11,291.524993896484,297.390991210938,290.507995605469,296.378997802734,33963900
2015-03-12,296.127014160156,297.088012695312,292.412994384766,294.35400390625,32585200
2015-03-13,294.118011474609,294.497985839844,285.337005615234,285.337005615234,31421500
2015-03-14,284.441986083984,286.342010498047,280.976013183594,281.885009765625,22612300
2015-03-15,281.424987792969,286.528991699219,280.996002197266,286.393005371094,11970100
2015-03-16,285.684997558594,294.111999511719,285.684997558594,290.592987060547,21516100
2015-03-17,290.595001220703,292.364990234375,284.373992919922,285.505004882812,21497200
2015-03-18,285.066986083984,285.335998535156,249.869995117188,256.299011230469,57008000
2015-03-19,255.880004882812,264.243988037109,248.636001586914,260.928009033203,52732000
2015-03-20,260.955993652344,264.847991943359,259.161987304688,261.748992919922,18456700
2015-03-21,261.644012451172,262.196014404297,255.649993896484,260.024993896484,17130100
2015-03-22,259.9169921875,269.747009277344,259.589996337891,267.959991455078,18438100
2015-03-23,267.894989013672,277.296997070312,261.744995117188,266.739990234375,22811900
2015-03-24,266.576995849609,267.002990722656,244.154998779297,245.595001220703,40073700
2015-03-25,247.47200012207,249.190002441406,236.514999389648,246.197006225586,35866900
2015-03-26,246.276000976562,254.35400390625,244.904998779297,248.531997680664,25730000
2015-03-27,248.565994262695,256.811004638672,245.212997436523,247.029006958008,17274900
2015-03-28,246.975006103516,254.205001831055,246.975006103516,252.798004150391,16040900
2015-03-29,252.740005493164,253.139007568359,240.850006103516,242.712997436523,21699400
2015-03-30,242.878997802734,249.242004394531,239.214004516602,247.526000976562,23009600
2015-03-31,247.453994750977,248.729995727539,242.738998413086,244.223999023438,22672000
2015-04-01,244.223007202148,247.541000366211,241.160003662109,247.272003173828,22877200
2015-04-02,247.089004516602,254.460998535156,245.416000366211,253.005004882812,26272600
2015-04-03,253.074005126953,256.042999267578,251.878997802734,254.322006225586,23146600
2015-04-04,254.291000366211,255.257995605469,251.100006103516,253.697006225586,12493500
2015-04-05,253.761001586914,260.674987792969,251.942001342773,260.597991943359,19649200
2015-04-06,260.721008300781,261.798004150391,254.574996948242,255.492004394531,20034200
2015-04-07,255.274002075195,255.804992675781,252.205001831055,253.179992675781,18467400
2015-04-08,253.063995361328,253.84700012207,244.214996337891,245.022003173828,30086400
2015-04-09,244.751007080078,246.11799621582,239.399993896484,243.675994873047,21643500
2015-04-10,243.694000244141,243.694000244141,232.77099609375,236.072006225586,28882000
2015-04-11,236.016006469727,239.537002563477,234.175003051758,236.552001953125,16365200
2015-04-12,236.535003662109,237.727996826172,233.494995117188,236.15299987793,12387900
2015-04-13,235.949996948242,236.934997558594,221.996002197266,224.587005615234,31181800
2015-04-14,224.759002685547,224.975997924805,216.322998046875,219.158996582031,31719000
2015-04-15,219.072998046875,223.832992553711,218.649002075195,223.832992553711,22562000
2015-04-16,223.917007446289,229.671997070312,223.917007446289,228.572998046875,24805400
2015-04-17,228.574996948242,228.906005859375,221.942001342773,222.88200378418,20429800
2015-04-18,222.852996826172,224.315994262695,220.876007080078,223.356002807617,12939000
2015-04-19,223.455993652344,226.352996826172,222.373001098633,222.600006103516,15021500
2015-04-20,222.611999511719,226.350997924805,221.977005004883,224.626007080078,18364700
2015-04-21,224.619995117188,235.268997192383,224.300994873047,235.268997192383,24978000
2015-04-22,235.602005004883,237.908996582031,233.475997924805,234.175994873047,23847900
2015-04-23,234.052993774414,236.475006103516,233.199005126953,236.462005615234,17036000
2015-04-24,235.970001220703,236.304992675781,229.932998657227,231.268005371094,21448700
2015-04-25,231.235000610352,232.561004638672,226.337005615234,226.389999389648,13957200
2015-04-26,226.410003662109,226.944000244141,214.873992919922,219.429992675781,28943700
2015-04-27,219.429000854492,233.304992675781,218.022994995117,229.285995483398,38574000
2015-04-28,228.968994140625,229.494995117188,223.069000244141,225.854995727539,21469200
2015-04-29,225.591003417969,227.039993286133,223.429992675781,225.807998657227,18936500
2015-04-30,225.692993164062,239.563003540039,224.99299621582,236.145004272461,33818600
2015-05-01,235.938995361328,238.966003417969,232.078994750977,232.078994750977,18815300
2015-05-02,232.341003417969,235.727005004883,232.341003417969,234.929992675781,12535500
2015-05-03,234.880004882812,243.240005493164,234.082992553711,240.358001708984,18494100
2015-05-04,240.356002807617,242.638000488281,237.809997558594,239.018005371094,21223400
2015-05-05,238.852005004883,239.203994750977,232.054000854492,236.121002197266,23929100
2015-05-06,236.248992919922,236.453994750977,229.231002807617,229.781997680664,29587200
2015-05-07,229.662002563477,239.104995727539,228.572998046875,237.333999633789,29064400
2015-05-08,237.203994750977,246.274993896484,236.274002075195,243.863006591797,27445500
2015-05-09,243.768997192383,247.804000854492,239.639007568359,241.832000732422,19790500
2015-05-10,241.72900390625,244.067993164062,238.848999023438,240.296005249023,15019100
2015-05-11,240.29899597168,244.270004272461,239.376007080078,242.158004760742,20892300
2015-05-12,242.145004272461,242.880996704102,240.098999023438,241.111999511719,19282600
2015-05-13,241.397994995117,243.703994750977,235.044998168945,236.376998901367,27180100
2015-05-14,236.214004516602,237.79899597168,234.057006835938,236.929000854492,24413700
2015-05-15,236.955001831055,238.753005981445,236.794998168945,237.604995727539,16329400
2015-05-16,237.643997192383,237.697006225586,235.294998168945,236.15299987793,11089700
2015-05-17,236.009994506836,238.024993896484,236.009994506836,236.802001953125,11134300
2015-05-18,236.886993408203,237.210006713867,232.460006713867,233.128005981445,16780300
2015-05-19,233.037002563477,234.151000976562,231.817001342773,231.947006225586,14241900
2015-05-20,231.889999389648,234.682998657227,231.841995239258,234.018005371094,15499400
2015-05-21,234.016006469727,236.242004394531,233.835006713867,235.343994140625,15108900
2015-05-22,235.320999145508,240.968994140625,235.059997558594,240.348007202148,27003000
2015-05-23,240.285995483398,241.024993896484,238.690994262695,238.871994018555,14605000
2015-05-24,238.975997924805,241.977996826172,238.811004638672,240.953002929688,11508000
2015-05-25,240.927001953125,241.02099609375,236.636993408203,237.110000610352,14423900
2015-05-26,237.10400390625,238.242004394531,235.692001342773,237.115997314453,16425000
2015-05-27,237.065002441406,238.636001586914,236.695007324219,237.283004760742,18837000
2015-05-28,237.25700378418,237.824005126953,236.651992797852,237.408004760742,13829600
2015-05-29,237.376998901367,237.522003173828,235.731002807617,237.095993041992,14805000
2015-05-30,237.091995239258,237.093002319336,232.046005249023,233.345001220703,14098600
2015-05-31,233.134994506836,233.251998901367,229.542007446289,230.190002441406,14730800
2015-06-01,230.233001708984,231.712997436523,221.296005249023,222.925994873047,26090500
2015-06-02,222.893997192383,226.416000366211,222.419006347656,225.802993774414,20459000
2015-06-03,225.735992431641,227.404006958008,223.929992675781,225.873992919922,17752400
2015-06-04,225.772003173828,226.580993652344,224.054000854492,224.324005126953,14728100
2015-06-05,224.154006958008,225.968002319336,223.179000854492,224.951995849609,18056500
2015-06-06,225.005004882812,225.718994140625,224.378997802734,225.619003295898,11131500
2015-06-07,225.595993041992,226.194000244141,222.651992797852,222.880996704102,13318400
2015-06-08,222.878997802734,229.464004516602,222.839004516602,228.488998413086,23378400
2015-06-09,228.537994384766,230.953994750977,227.929000854492,229.048004150391,28353100
2015-06-10,228.994995117188,229.781997680664,228.009994506836,228.802993774414,15904800
2015-06-11,228.854995727539,230.287002563477,228.766998291016,229.705001831055,14416000
2015-06-12,229.705001831055,231.057006835938,229.313003540039,229.981994628906,14017700
2015-06-13,229.919998168945,232.651992797852,229.210006713867,232.401992797852,13305300
2015-06-14,232.442001342773,234.858001708984,232.003997802734,233.542999267578,12165900
2015-06-15,233.421997070312,237.835998535156,233.421997070312,236.822998046875,19912100
2015-06-16,236.764999389648,251.742004394531,236.121994018555,250.895004272461,41612000
2015-06-17,250.822998046875,256.852996826172,246.475997924805,249.283996582031,43858400
2015-06-18,249.427993774414,252.108001708984,244.126998901367,249.00700378418,30980200
2015-06-19,249.042999267578,250.977005004883,243.787002563477,244.606002807617,23965300
2015-06-20,244.529998779297,245.828002929688,240.626998901367,245.212005615234,20608100
2015-06-21,245.100006103516,245.223999023438,241.88200378418,243.944000244141,10600900
2015-06-22,243.968994140625,247.917007446289,243.779006958008,246.990005493164,17692500
2015-06-23,246.927001953125,247.304000854492,243.132995605469,244.296005249023,15108700
2015-06-24,244.281997680664,244.341003417969,240.514999389648,240.514999389648,17344900
2015-06-25,240.365005493164,243.332000732422,240.365005493164,242.79899597168,16133100
2015-06-26,242.60400390625,243.748992919922,241.552993774414,243.593994140625,13983500
2015-06-27,243.54899597168,251.339004516602,243.117004394531,250.990005493164,20488600
2015-06-28,250.955001831055,251.171997070312,247.434005737305,249.011001586914,15137600
2015-06-29,248.720993041992,257.173004150391,248.580993652344,257.063995361328,34742900
2015-06-30,257.036010742188,267.867004394531,255.945999145508,263.071990966797,44533800
2015-07-01,263.345001220703,265.171997070312,255.774002075195,258.621002197266,27029800
2015-07-02,258.552001953125,261.631011962891,254.115997314453,255.412002563477,21551900
2015-07-03,255.458999633789,257.076995849609,253.505004882812,256.335998535156,19033800
2015-07-04,256.490997314453,261.457000732422,254.199996948242,260.885986328125,15620400
2015-07-05,260.804992675781,274.506011962891,258.700988769531,271.912994384766,44156100
2015-07-06,271.108001708984,277.421997070312,267.600006103516,269.029998779297,49154800
2015-07-07,269.963012695312,271.341003417969,264.832000732422,266.207000732422,28857600
2015-07-08,265.981994628906,272.971008300781,264.385986328125,270.785003662109,36980200
2015-07-09,270.826995849609,272.334991455078,267.085998535156,269.227996826172,40301200
2015-07-10,269.156005859375,294.591003417969,268.802001953125,284.894012451172,100390000
2015-07-11,284.880004882812,298.506011962891,283.529998779297,293.114990234375,41109900
2015-07-12,293.140014648438,314.394012451172,292.505004882812,310.867004394531,56405000
2015-07-13,310.826995849609,310.947998046875,281.010986328125,292.053985595703,62053900
2015-07-14,292.033996582031,296.147003173828,286.638000488281,287.463989257812,28727200
2015-07-15,288.045013427734,293.247985839844,285.367004394531,285.829010009766,27486600
2015-07-16,286.0419921875,291.183013916016,275.239990234375,278.088989257812,49482600
2015-07-17,278.091003417969,280.279998779297,272.042999267578,279.471984863281,27591400
2015-07-18,279.330993652344,282.527008056641,274.075012207031,274.901000976562,25187100
2015-07-19,274.766998291016,275.670013427734,272.513000488281,273.614013671875,15332500
2015-07-20,273.498992919922,278.980987548828,272.959991455078,278.980987548828,22711400
2015-07-21,278.881988525391,280.546997070312,275.419006347656,275.8330078125,22930700
2015-07-22,275.657012939453,277.665985107422,274.381011962891,277.221984863281,19389800
2015-07-23,277.341003417969,278.110992431641,275.716003417969,276.049011230469,18531300
2015-07-24,276.005004882812,289.252990722656,275.253997802734,288.278015136719,37199400
2015-07-25,288.164001464844,290.733001708984,286.002014160156,288.696990966797,20662200
2015-07-26,288.640014648438,293.052001953125,287.705993652344,292.686004638672,16032300
2015-07-27,292.639007568359,297.773986816406,287.450012207031,293.623992919922,30592000
2015-07-28,293.632995605469,296.648986816406,293.423004150391,294.427001953125,25453600
2015-07-29,294.484008789062,294.536010742188,288.777008056641,289.589996337891,24672600
2015-07-30,289.102996826172,290.126007080078,286.567993164062,287.721984863281,21635800
2015-07-31,287.696014404297,288.959014892578,282.343994140625,284.649993896484,23629100
2015-08-01,284.686004638672,284.932006835938,278.111999511719,281.601013183594,18995000
2015-08-02,280.449005126953,283.032012939453,277.528991699219,282.614013671875,17722200
2015-08-03,282.805999755859,285.471008300781,280.233001708984,281.226989746094,21474100
2015-08-04,281.225006103516,285.714996337891,281.225006103516,285.217987060547,21908700
2015-08-05,284.846984863281,285.501007080078,281.488006591797,281.881988525391,20128000
2015-08-06,281.906005859375,281.906005859375,278.403015136719,278.576995849609,18792100
2015-08-07,278.740997314453,280.391998291016,276.365997314453,279.584991455078,42484800
2015-08-08,279.742004394531,279.928009033203,260.709991455078,260.997009277344,58533000
2015-08-09,261.115997314453,267.002990722656,260.467987060547,265.0830078125,23789600
2015-08-10,265.477996826172,267.032012939453,262.596008300781,264.470001220703,20979400
2015-08-11,264.342010498047,270.385986328125,264.093994140625,270.385986328125,25433900
2015-08-12,270.597991943359,270.673004150391,265.468994140625,266.376007080078,26815400
2015-08-13,266.183013916016,266.231994628906,262.841003417969,264.079986572266,27685500
2015-08-14,264.131988525391,267.466003417969,261.477996826172,265.679992675781,27091200
2015-08-15,265.528991699219,266.6669921875,261.295989990234,261.550994873047,19321100
2015-08-16,261.865997314453,262.440002441406,257.040985107422,258.506988525391,29717000
2015-08-17,258.489990234375,260.505004882812,257.117004394531,257.976013183594,21617900
2015-08-18,257.925994873047,257.993011474609,211.078994750977,211.078994750977,42147200
2015-08-19,225.671005249023,237.408996582031,222.766006469727,226.684005737305,60869200
2015-08-20,226.899002075195,237.365005493164,226.899002075195,235.350006103516,32275000
2015-08-21,235.354995727539,236.432006835938,231.723999023438,232.569000244141,23173800
2015-08-22,232.662002563477,234.957000732422,222.703994750977,230.389999389648,23205900
2015-08-23,230.376007080078,232.705001831055,225.580001831055,228.169006347656,18406600
2015-08-24,228.111999511719,228.139007568359,210.442993164062,210.494995117188,59220700
2015-08-25,210.067993164062,226.320999145508,199.567001342773,221.608993530273,61089200
2015-08-26,222.07600402832,231.182998657227,220.203994750977,225.830993652344,31808000
2015-08-27,226.050003051758,228.643005371094,223.684005737305,224.768997192383,21905400
2015-08-28,224.70100402832,235.218994140625,220.925994873047,231.39599609375,31336600
2015-08-29,231.54899597168,233.22200012207,227.330001831055,229.779998779297,17142500
2015-08-30,229.895004272461,232.067993164062,226.246994018555,228.761001586914,19412600
2015-08-31,229.113998413086,231.955993652344,225.914993286133,230.055999755859,20710700
2015-09-01,230.255996704102,231.216003417969,226.860000610352,228.121002197266,20575200
2015-09-02,228.026992797852,230.576995849609,226.475006103516,229.283996582031,18760400
2015-09-03,229.324005126953,229.604995727539,226.667007446289,227.182998657227,17482000
2015-09-04,227.214996337891,230.899993896484,227.050994873047,230.298004150391,20962400
2015-09-05,230.199005126953,236.143005371094,229.442993164062,235.018997192383,20671400
2015-09-06,234.869995117188,242.912002563477,234.680999755859,239.839996337891,25473700
2015-09-07,239.934005737305,242.106002807617,238.72200012207,239.84700012207,21192200
2015-09-08,239.845993041992,245.781005859375,239.677993774414,243.606994628906,26879200
2015-09-09,243.414993286133,244.416000366211,237.820999145508,238.167999267578,23635700
